label,rmsAW_u,rmsAW_g,rmsAW_r,rmsAW_i,rmsTHELI_u,rmsExpo_u,rmsTHELI_g,rmsExpo_g,rmsTHELI_r,rmsExpo_r,rmsTHELI_i,rmsExpo_i,FileSeeing_u,seeing_e1_u,FileSeeing_g,seeing_e1_g,FileSeeing_r,seeing_e1_r,FileSeeing_i,seeing_e1_i,MeasSeeing_u,MeasBeta_u,MeasSeeing_g,MeasBeta_g,MeasSeeing_r,MeasBeta_r,MeasSeeing_i,MeasBeta_i,InputSeeing_u,InputBeta_u,InputSeeing_g,InputBeta_g,InputSeeing_r,InputBeta_r,InputSeeing_i,InputBeta_i,HeaderSeeing_Z,MeasSeeing_Z,rms_Z,HeaderSeeing_Y,MeasSeeing_Y,rms_Y,HeaderSeeing_J,MeasSeeing_J,rms_J,HeaderSeeing_H,MeasSeeing_H,rms_H,HeaderSeeing_Ks,MeasSeeing_Ks,rms_Ks,MeasBeta_Z,MeasBeta_Y,MeasBeta_J,MeasBeta_H,MeasBeta_Ks,InputSeeing_Z,InputBeta_Z,InputSeeing_Y,InputBeta_Y,InputSeeing_J,InputBeta_J,InputSeeing_H,InputBeta_H,InputSeeing_Ks,InputBeta_Ks,rmsExpo_Z,rmsExpo_Y,rmsExpo_J,rmsExpo_H,rmsExpo_Ks,seeing_e1_r_expo0,seeing_e1_r_expo1,seeing_e1_r_expo2,seeing_e1_r_expo3,seeing_e1_r_expo4
18.4_-30.2,5.303915028709043,2.2865885292050554,2.004319840724066,7.814935798117577,6.072452316368983,12.144904632737965,2.6179152070868668,5.853836362376675,2.2947457856449827,5.131207567783343,8.94731999526481,20.00681572585521,1.151,0.035,1.172,0.036000000000000004,0.7020000000000001,0.043,0.607,0.055,1.0693012,2.277843,1.0847521999999998,2.289459,0.6743292,2.229683,0.5844212000000001,2.731014,1.0546023999999998,2.2288850470788266,1.0705043999999997,2.2475134436982147,0.6466584,2.0842002572224883,0.5528424000000001,2.4002553963861133,0.8018408279679149,0.9567068037662078,26.516329459225396,0.8251353516668413,0.9055093352250364,46.64271255544714,0.7796559248402273,0.9066782677421916,45.363583150246754,0.7935075416922917,0.9777002606061124,92.3556853136343,0.7904453077599766,0.9692760319648236,103.20690166254406,2.874459359068977,3.047813623488859,3.0430611534718026,2.82030303070098,2.841049049407536,0.9172136075324154,2.69234354691213,0.8624186704500727,2.827398532632137,0.8647565354843831,2.8369257565275503,0.9388005212122246,2.6446110658264304,0.9287520639296472,2.6547264780506556,26.516329459225396,46.64271255544714,45.363583150246754,92.3556853136343,103.20690166254406,0.019312891679761583,0.019502428959955687,0.01569767677784784,0.03492053695674502,0.015177062520275288
31.2_-34.1,5.457833831668784,1.828619057166792,1.979302936078988,6.476642414701568,6.248673953877588,12.497347907755175,2.093585958550259,4.681400520057436,2.2661039315168323,5.0671624349511655,7.415107900591821,16.58068532621907,1.215,0.07,0.816,0.059,0.612,0.057,1.038,0.036000000000000004,1.0895956,2.066936,0.7329780000000001,1.79583,0.5780948,2.327436,0.9896096,2.585312,1.0751912000000001,2.0353667300793976,0.7079560000000003,1.7163736581107214,0.5441895999999999,2.0639744569169878,0.9752192,2.5421172712480864,1.00416993049124,1.0874901479401025,20.327599071231305,0.930774611442186,0.95447556175322,46.04997676150965,0.9174794193645563,0.9515621154737618,44.54155351609395,0.8333423099846303,0.8886794977883663,59.15531693567852,0.8929398594051379,0.9972484408517808,99.98776141548781,2.6377024487891205,2.8807174328099645,2.8890447019740537,3.12122655131332,2.776735157186591,1.0495802958802047,2.5011711779772337,0.9127511235064399,2.70296057093616,0.9103242309475236,2.693652995586799,0.8457589955767325,2.8977888263535494,0.9574968817035616,2.615621331296698,20.327599071231305,46.04997676150965,44.54155351609395,59.15531693567852,99.98776141548781,0.1351574825006442,0.09059619274122344,0.019261228707819544,0.05004385012640933,0.1010282121370325
4.7_-31.2,4.9820711068363766,1.9680698570772963,2.026648197428675,8.333783910836438,5.703973210216963,11.407946420433927,2.253243179367796,5.038404918904144,2.320309521236089,5.188369818323887,9.541349199516636,21.335105407182397,1.085,0.032,1.013,0.041,0.8640000000000001,0.041,0.715,0.046,0.991134,2.060608,0.9389660000000002,2.09495,0.8512301999999999,2.276757,0.7008916000000001,2.609904,0.976268,2.01484329750806,0.9229320000000004,2.058699511531992,0.8324603999999999,2.2026711469861526,0.6777831999999999,2.4516487547877235,0.9259295143612756,0.9778277917125878,17.712575672107796,0.9424910526254864,0.9835230434179512,29.444906569647106,0.9511422960544788,0.993526354146624,34.7388670833193,1.0338298934308852,1.0864173342559371,99.7779988458688,0.8619749284457927,0.9728764487324084,116.7450072192128,2.8199985560375533,2.8066822100775743,2.784568794497228,2.638899569986856,2.8320276862941007,0.9356555834251756,2.638736655576352,0.9436460868359022,2.6294752461064697,0.953452708293248,2.614347677586776,1.047434668511874,2.5089871970127247,0.9325528974648168,2.639762481851009,17.712575672107796,29.444906569647106,34.7388670833193,99.7779988458688,116.7450072192128,0.026810222800257355,0.018343475109592,0.0340845834341269,0.01879858210486407,0.01646661873811983
159.0_-0.5,4.669019014632399,2.182983745038769,2.3253805413485864,6.630767852227566,5.345559869852631,10.691119739705263,2.4992980896948858,5.588600424593132,2.6623281817899955,5.953146792895848,7.591566114015339,16.975257886622213,1.173,0.059,1.025,0.064,0.56,0.048,1.19,0.039,1.0693162,2.1785650000000003,0.9381412,2.2371220000000003,0.5409444000000001,2.921506,1.1208524000000002,2.523386,1.0526323999999998,2.140973654237769,0.9212824,2.1758007146967446,0.5038888000000001,2.4354257194368656,1.1077048000000005,2.4770394031334386,0.7861825585484916,0.8257487315753539,18.709015526247747,0.7955801453391829,0.8246531534652227,39.54141917999113,0.8480103856394944,0.8823840000950556,40.70469137990129,0.8577475701828969,0.900914085889828,77.21467754979409,0.8378030958119226,0.9089060887710178,108.18549865472954,3.5029661181219582,3.5115436574719356,3.15126645225848,3.0669167575988125,3.034120947072645,0.7810974631507077,3.200546997499234,0.7789063069304454,3.2052916856862823,0.839968000190111,2.9144298969196023,0.8566281717796558,2.8496855361212985,0.8658121775420355,2.8097033553405995,18.709015526247747,39.54141917999113,40.70469137990129,77.21467754979409,108.18549865472954,0.03788904919880398,0.047362225076045705,0.01891381414705817,0.02760256209772316,0.028044867843851073
222.0_1.5,4.9434937142194215,2.535221556738997,3.2031958543424137,12.891914690355062,5.659805953409814,11.319611906819627,2.902575160310477,6.490355368256576,3.667338933636628,8.200419152143091,14.759953128987505,33.00425854112678,1.0590000000000002,0.078,0.823,0.052000000000000005,0.584,0.056,0.8440000000000001,0.045,1.0139112,2.640342,0.7777714,2.82267,0.5580238000000001,2.3886540000000003,0.8025064000000001,2.639394,1.0018223999999998,2.5985502241205167,0.7575428000000001,2.688446740165356,0.5200476000000002,2.06987366258832,0.7830128000000001,2.5377670221002457,0.9752524196742492,0.9843994676147224,16.520287271659125,1.0070329173276602,1.0100491392825943,33.905558618241045,0.8593650836865028,0.8943657030867289,40.73208974789702,0.8098329563063682,0.8758919551972071,98.34206134761128,0.7608241297104015,0.8383170275013322,126.1958849804562,2.804680915473625,2.7513189397572897,3.0953407526456176,3.1838511113947816,3.4100907747158438,0.9453989352294448,2.6359426834046524,0.9694982785651888,2.600269153103728,0.8503314061734578,2.8602770781586098,0.833783910394414,2.9441807889869613,0.7926340550026643,3.122176312426917,16.520287271659125,33.905558618241045,40.73208974789702,98.34206134761128,126.1958849804562,0.05935790170898704,0.07030802603930975,0.04499480429999159,0.04819698439212417,0.06654218949275148
48.6_-35.1,5.0678136715362685,2.025899609061349,2.3766746763146656,8.684750745261804,5.802139872541872,11.604279745083744,2.3194524624143376,5.186453376537735,2.72105483691266,6.084463585841311,9.943171128250237,22.233606554680804,0.953,0.036000000000000004,0.991,0.041,0.621,0.047,0.611,0.052000000000000005,0.8686606,1.944037,0.9064194,1.995911,0.5926698,2.477696,0.5674608,2.822837,0.8493211999999999,1.8942605945056108,0.8888387999999999,1.939679635466876,0.5613395999999999,2.2049150600635,0.5329216,2.439026667179068,1.1732171914725678,1.272180757946438,24.47151791465528,1.017587030404333,1.0524510997377026,50.246058261778046,0.929651933171871,0.968259142190835,47.72475999146421,0.8098308353265734,0.8870892378055167,90.79737849686256,0.8711220216353435,0.9746822396738112,107.08824638284749,2.519578781299092,2.6817007539142987,2.8436399159254235,3.128674764093548,2.8275907038511896,1.2387615158928758,2.4210222792618827,1.013502199475405,2.5345430260008093,0.92671828438167,2.6653438621669303,0.8425784756110334,2.895278371967529,0.9361644793476224,2.648620555834282,24.47151791465528,50.246058261778046,47.72475999146421,90.79737849686256,107.08824638284749,0.03310787881566557,0.033357136234683615,0.051007302281195536,0.0241932732480431,0.0394525088788048
172.0_-1.5,6.000150946451644,2.059970611149868,2.357702170547193,4.751605675719136,6.8695728185924825,13.739145637184965,2.358460352705483,5.27367767088759,2.69933321505948,6.035892562796057,5.440113338130836,12.164463229363852,1.121,0.044,0.7659999999999999,0.038,0.526,0.048,1.053,0.054000000000000006,1.0293602,2.19078,0.7167932000000001,2.208534,0.521537,3.316121,0.9779874000000002,2.286495,1.0147204,2.146891829008597,0.6935864000000002,2.0847070199150464,0.4830740000000001,2.6362579035236307,0.9639748000000004,2.2473759780866347,1.4170136392474515,1.4603035743878383,15.480809185529894,1.0609128030795574,1.0708313385523365,39.75383671059936,0.9095828092240844,0.9516557651106324,44.78596029926418,0.7306590432442239,0.8710312155052352,113.61629866452769,0.8421764483154716,0.9110560242901524,86.24801431112307,2.4837973110373994,2.6573125595330063,2.888774248064754,3.2093754690331378,3.025636882475001,1.4314071487756763,2.40801895096118,1.033262677104673,2.530095728857715,0.9105115302212649,2.7064026792916422,0.8274624310104703,2.960810597274845,0.8667120485803047,2.799512860974188,15.480809185529894,39.75383671059936,44.78596029926418,113.61629866452769,86.24801431112307,0.031153078618941014,0.055019597836480034,0.04118683036508797,0.043013142526853836,0.034737050465544206
349.4_-32.1,4.971919925862582,2.200227351444003,2.6600827822122195,5.332134707275408,5.692351123120067,11.384702246240135,2.519040294668238,5.632745336939283,3.045528777354769,6.810009373597086,6.104761026359612,13.650660641331479,1.024,0.062,1.091,0.04,0.586,0.045,0.907,0.046,0.937182,2.36403,1.006637,2.26167,0.5811548000000001,3.134728,0.9031496,2.771652,0.920364,2.3230330281710265,0.991274,2.2139430765712538,0.5503096000000001,2.7139096141388457,0.8882992000000001,2.7037974311921564,0.8485317249934387,0.916911147600766,16.177714767016944,0.8381277342023333,0.8681489572887934,30.25612851213209,0.932722903320298,0.9689466594951058,27.63482426610341,1.0843553865246818,1.0945147201231415,51.729977410820354,0.9942099724235218,1.0435446141567204,54.14535417616632,3.0032255704316944,3.2249870446905167,2.8418861448831194,2.630075217051677,2.6946735504639343,0.875022295201532,2.7909131687182707,0.8250979145775866,2.9681382450808966,0.9280933189902116,2.647186259862723,1.056829440246283,2.501975529474929,1.0058892283134406,2.542675120354373,16.177714767016944,30.25612851213209,27.63482426610341,51.729977410820354,54.14535417616632,0.030978910068124917,0.0352393188536233,0.06457583374613507,0.03960353533938443,0.031077294837397518
185.0_1.5,6.332378245261692,2.4777455244936566,3.0704799435325603,14.387481342300255,7.24993985300011,14.49987970600022,2.8367708509927865,6.343212459409799,3.515392487350427,7.8606565693076265,16.472227388799556,36.83302018218967,0.8740000000000001,0.033,0.7020000000000001,0.042,0.825,0.048,0.879,0.059,0.8038876,1.983798,0.6555784,2.088235,0.7733291999999999,2.281308,0.8275688000000001,2.728785,0.7837752,1.909595771293936,0.6271568000000001,1.936332057296835,0.7526583999999998,2.1896286794168733,0.8101376000000002,2.617882159203963,0.9853199526506532,1.037194240463837,16.09436230975636,0.9801217504152184,1.0753139292446512,44.06438862251847,0.9485180652283354,1.0240056639533257,47.30530501495989,0.8341672465781741,0.9290660947835132,105.90105562545948,0.7992233513254979,0.8806426164528325,116.44919293674131,2.7044231143681325,2.651815396280975,2.7260983968104093,2.9597610149642883,3.1598426734656258,0.996588480927674,2.5466784372831985,1.0354278584893024,2.512890590280968,0.9838113279066514,2.5750275054325487,0.8857321895670264,2.758277213602621,0.8364852329056648,2.914705524849589,16.09436230975636,44.06438862251847,47.30530501495989,105.90105562545948,116.44919293674131,0.03524346093019648,0.033723915725564435,0.032632483017976166,0.02039465051959055,0.03033518791621115
8.2_-31.2,5.068270934929654,1.7929238528331524,1.8308266521213457,6.089475561120919,5.802663393400959,11.605326786801918,2.052718519108675,4.590018147399699,2.096113434013728,4.687052127005216,6.9718405699273385,15.589509442648403,0.976,0.037000000000000005,0.7170000000000001,0.047,0.732,0.045,0.7929999999999999,0.05,0.9004416000000002,2.095727,0.6668064,2.005276,0.6877449999999999,2.126034,0.7517554,2.754814,0.8828832000000003,2.0391796173654444,0.6386128000000001,1.8750053281868024,0.6614899999999999,1.991165600258895,0.7315107999999999,2.627577529021286,0.7578492977311324,0.9059415783498126,16.020676822293805,0.9190225981746848,0.9513896294667946,33.54130242796189,0.8256290010810519,0.8911349241692601,27.433708553250362,0.8419114963601818,0.9322205185081852,46.638424070542534,0.7437581316686813,0.8477317323025949,69.76207775806522,3.0460512941454936,2.8895433178846024,3.1099071406288603,2.949116589850864,3.3466855162520486,0.8632831566996251,2.8232725468306983,0.9099792589335892,2.69789625016914,0.8472698483385201,2.8797859507433285,0.8903410370163704,2.740213677008969,0.8046634646051897,3.080304945463643,16.020676822293805,33.54130242796189,27.433708553250362,46.638424070542534,69.76207775806522,0.026884320688936536,0.01717438877787003,0.01880345517784876,0.029735911278882088,0.01951894592492454
178.0_-1.5,5.454671869236509,2.1707815381186912,2.4318970828123296,7.5561018456077775,6.245053823088878,12.490107646177751,2.485327782992089,5.557361869139156,2.7842789701118362,6.2258370454931695,8.650981003036339,19.344181594848575,1.032,0.033,0.665,0.044,0.5529999999999999,0.055,0.941,0.051,0.9445574,2.050762,0.6268218000000001,2.390581,0.5446634,3.30362,0.8829417999999999,2.577934,0.9271148,2.005604355320948,0.5976436000000002,2.1777619935435717,0.5093268000000001,2.7119517715808823,0.8668835999999998,2.5061067519979368,1.015112022301787,1.0968844317668092,19.992173743726564,0.9246823457102944,0.981506047273574,37.5379889048919,0.7995183451965258,0.8652414026171077,45.73662200339846,0.7278974593138009,0.9217115518474828,103.87165023020408,0.622297467890663,0.8066024770210226,112.25227116435127,2.6275828545056163,2.811336054872484,3.2411071740601067,2.985581394492121,3.6652673515222713,1.0581688635336184,2.4894063544244505,0.939612094547148,2.6277508640487386,0.8226828052342153,2.9837858631810645,0.8795231036949658,2.779997311859031,0.7632049540420451,3.3280682674312345,19.992173743726564,37.5379889048919,45.73662200339846,103.87165023020408,112.25227116435127,0.06350733504207495,0.06051745658028064,0.0572581469933543,0.06797563056517797,0.06642929682212251
17.3_-30.2,5.227398239738947,1.8474215241781549,2.0186254736513294,8.937996019412937,5.984848244677117,11.969696489354234,2.1151129030315685,4.7295362312655085,2.3111243047834056,5.1678310499476385,10.233111642625866,22.881933254255976,1.194,0.032,0.7440000000000001,0.04,0.705,0.044,1.0659999999999998,0.037000000000000005,1.0978782,2.098768,0.6980678000000001,2.041115,0.6769022000000001,2.281821,0.9991011999999999,2.447934,1.0837564000000002,2.0499207716406094,0.6721356000000002,1.9235393225063235,0.6518044000000003,2.1337311800605527,0.9842023999999998,2.387958301768486,0.8546581595733016,0.9097771506406259,26.03904373200052,0.8021510744922664,0.8711156633696164,51.11651654962617,0.7430209664770171,0.8159671179344659,53.146862315200366,0.7779025954274876,0.9242921794200596,93.92942538659729,0.9089425222501816,1.00248251409154,131.16941547051914,3.0306667255402617,3.2089234907908857,3.582497586905287,2.97635782785833,2.76606381650257,0.8675543012812519,2.8070464164068056,0.8276313267392328,2.9480139872418296,0.7717342358689318,3.2495242078679163,0.8829843588401192,2.76921169268638,0.9611650281830799,2.593291874414089,26.03904373200052,51.11651654962617,53.146862315200366,93.92942538659729,131.16941547051914,0.03094263189853097,0.033433802348850405,0.03467480240546772,0.03229798484202995,0.02718636228022464
130.4_2.5,5.42495017819176,2.422487377695397,2.8379493673445326,9.083496635151686,6.211025459011744,12.422050918023489,2.773505798723459,6.201747501935503,3.2491682306727543,7.265361034116997,10.399695297585161,23.25442563068533,1.107,0.036000000000000004,0.74,0.041,0.8320000000000001,0.041,0.722,0.046,1.0153822,2.1887380000000003,0.6831646000000001,1.976732,0.7826366,2.355906,0.6854553999999999,2.725798,0.9987643999999998,2.1429733266148987,0.6563292000000003,1.8546642403474884,0.7632732,2.262378402278306,0.6629107999999998,2.5436837583855083,0.9566842958971079,0.9624707315326204,21.00337456643017,0.8884179826408114,0.8925858217387906,48.00819382984617,0.9524214285551752,0.9750082411746336,49.91418759618331,0.8871187338973966,0.9286801593833942,98.80547510196851,0.8528636682770413,0.8915532854717262,94.88917240148943,2.8587579627948347,3.1033200998173567,2.8267958377249887,2.9610807125376635,3.1080001182137384,0.9219414630652408,2.6649246411806318,0.8501716434775812,2.864202422636663,0.9334164823492672,2.6556658696829696,0.8883603187667883,2.765071024540505,0.8481065709434523,2.887839475037952,21.00337456643017,48.00819382984617,49.91418759618331,98.80547510196851,94.88917240148943,0.018327447082174157,0.01827723092688438,0.023336153386932183,0.0223399016118847,0.012670918878785577
348.1_-33.1,5.1592722386345615,1.901110017892208,2.4178047265467564,7.251543657374536,5.906850786012707,11.813701572025414,2.176580859484788,4.8669827603329034,2.76814463142338,6.189759567413779,8.302292333328102,18.56449002639698,1.0590000000000002,0.042,0.8340000000000001,0.038,0.6509999999999999,0.046,0.92,0.046,0.9730412,2.085,0.7801466000000001,2.024025,0.6298646,2.644068,0.8626956,2.861497,0.9560824,2.0372883295194506,0.7582932000000002,1.9371984665590167,0.6017292,2.3989351163240635,0.8453911999999999,2.764541801555497,1.0888442699988106,1.170253351692032,17.50237857174665,1.011058773327358,1.0402233491830382,37.239903786036884,0.914120584947485,1.0619217935386764,39.7303843849357,0.8589548378605935,0.9376692270455942,91.32938254765484,0.7786197052330603,0.887387899142717,84.64006995771764,2.5671078577407376,2.6997191119681156,2.6687511588292154,2.931311648271377,3.127268834743276,1.1335067033840638,2.447505507049341,1.0026466983660762,2.557249383820538,1.0222435870773527,2.5268804787986703,0.8961384540911883,2.726790846206524,0.8465757982854341,2.8990424420717402,17.50237857174665,37.239903786036884,39.7303843849357,91.32938254765484,84.64006995771764,0.02582805211079553,0.03729455747560961,0.049401482252011235,0.03647875518659338,0.03055185411179717
53.5_-29.2,5.7147362011023315,2.8458253764493566,2.38590285236557,10.225657383439023,6.542801476642058,13.085602953284116,3.2581854734968667,7.285524202041332,2.73162017567334,6.108088401515506,11.707355138299329,26.178441925968762,0.916,0.038,1.001,0.038,0.703,0.049,0.765,0.052000000000000005,0.8419830000000001,2.094593,0.9257664,2.140177,0.6809480000000001,2.450689,0.7229104000000001,2.55546,0.8219660000000003,2.0365871073736126,0.9095328000000001,2.09302724757607,0.6558960000000003,2.283719238391562,0.6998208000000001,2.4175946574319087,0.79757526703119,0.8411752540557179,24.003139063913213,1.0256052088181828,1.018399105908338,50.14339399082024,0.7675882742399402,0.8296771086416838,56.1801804132153,0.6271222670747589,0.7343628795077349,133.76317529795992,0.6106700845213212,0.7161660933354271,126.80544208222773,3.3903114597139488,2.7359342443892385,3.4728634009928463,4.614655888725274,4.9825511903336,0.7983505081114357,3.1083708900545166,0.9793982118166756,2.574086614842691,0.7855542172833675,3.168781924572265,0.6867257590154698,4.0,0.6673321866708543,4.0,24.003139063913213,50.14339399082024,56.1801804132153,133.76317529795992,126.80544208222773,0.03548476754080832,0.027937040596347832,0.027069363958917125,0.03939548139751081,0.021571666712585924
